target_word	sim_word	is_sim
飞科	理发器	0
剪发	理发器	0
推剪	理发器	0
电推子	理发器	0
蚕豆	瓜子仁	0
甘源	瓜子仁	0
南瓜子	瓜子仁	0
巴旦木	瓜子仁	0
开心果	瓜子仁	0
太太	瓜子仁	0
巴旦	瓜子仁	0
碧根果	瓜子仁	0
炒米	瓜子仁	0
蟹黄	瓜子仁	0
青豆	瓜子仁	0
长波	短波	0
青金石	砗磲	0
砗磲手链	砗磲	1
内物	签收	0
当面	签收	0
活肤	紧肤	0
采蜜	蜂业	0
蜂产品	蜂业	0
源蜜	蜂业	0
硬金	金饰品	0
豆腐干	鱼丸	0
甘栗	鱼丸	0
豆制品	鱼丸	0
面筋	鱼丸	0
镀铬	黑冰	0
唐草	黑冰	0
盔甲	黑冰	0
哈雷	黑冰	0
底刻	黑冰	0
黑裂漆	黑冰	0
古银	黑冰	0
打火机	黑冰	0
zippo	黑冰	0
POSAY	ROCHE	0
理肤泉	ROCHE	0
特安	ROCHE	0
yl	St	0
Sc	zk	0
hw	zk	0
pf	zk	0
ZINI	丰胸	0
护肤	保养	0
车载净化器	净化器	0
空气净化器	净化器	0
榛子	威化	0
针织帽	帽女	0
盆帽	帽女	0
贝雷帽	帽女	0
男帽	帽女	0
大檐帽	帽女	0
鸭舌帽	帽女	0
渔夫帽	帽女	0
毛线帽	帽女	0
护耳	帽女	0
平顶	帽女	0
富安娜	床上用品	0
家纺	床上用品	0
苏娜	床上用品	0
双人	床上用品	0
校服	德芙	0
晶芭莎	方糖	0
健达	榛果	0
松露	榛果	0
费列罗	榛果	0
刀具	水果刀	0
厨师	水果刀	0
削皮刀	水果刀	0
削皮器	水果刀	0
菜刀	水果刀	0
爱仕达	汤锅	0
炖锅	汤锅	0
奶锅	汤锅	0
不粘锅	汤锅	0
蒸格	汤锅	0
薇婷	滑沁香	0
炖锅	砂锅	0
纳美	舒克	0
舒客	舒克	0
超润	融情	0
致享	融情	0
米奥	融情	0
MO	融情	0
咸干	铁蛋	0
西瓜子	铁蛋	0
甘栗	铁蛋	0
饼皮	铁蛋	0
二款	银百搭	0
硅胶隐形文胸	隐形文胸	1
无肩带	隐形文胸	0
胸贴	隐形文胸	1
乳贴	隐形文胸	0
婚纱	隐形文胸	0
AJ8	AK	0
S88	AK	0
S97	AK	0
sy	Dai	0
正官庄	KYUNGNAM	0
女服	NEO2017	0
ie	ga	0
奥伦纳素	zl	0
不偏不倚	信手	0
捎来	信手	0
黑刃	切菜刀	0
小刀	切菜刀	0
厨刀	切菜刀	1
双指	北极星	0
挂图	手偶	0
qu	手偶	0
发明	有免	0
麝香	木香	1
阵阵	木香	0
中味	木香	0
沉醉	木香	0
香调	木香	1
幽香	木香	0
白麝香	木香	0
前调	木香	0
坡跟	松糕	0
平底	松糕	0
厚底	松糕	0
松糕鞋	松糕	0
OCCITANE	欧舒丹	0
毛毯	毯子	0
柔肤水	爽肤水	1
化妆水	爽肤水	1
假两件连衣裙	短袖连衣裙	0
长袖连衣裙	短袖连衣裙	0
雪纺连衣裙	短袖连衣裙	0
时尚	简约	0
连裤袜	肉色	0
丝袜	肉色	0
防勾丝	肉色	0
豆制品	靖江	0
LS2018	ADK2018	0
LS	ADK2018	0
CONGC2018	ADK2018	0
ADK	ADK2018	0
CONGC	ADK2018	0
圈铁	AKG	0
ATH	AKG	0
爱科技	AKG	0
斐格	FEGER	0
CL	KDN	0
KDN2018	KDN	0
YDZD	KDN	0
洛水	KDN	0
伴影	KDN	0
依杰美	KDN	0
YYM	KDN	0
XYMZ	KDN	0
SKY	KDN	0
MLQS	KDN	0
善尔	KDN	0
天使格格	KDN	0
JYW	T01	0
体恤	T恤衫	1
可么多么	comotomo	0
Et	eHouse	0
伊蒂之屋	eHouse	0
乳液	乳霜	1
凝霜	乳霜	0
凝露	乳霜	0
采购	代理商	0
采蜜	养蜂	0
素食	卤味	0
小吃	卤味	0
散装	卤味	0
上煌	卤味	0
江西	卤味	0
熟食	卤味	0
康师傅	卤味	0
肉类	卤味	0
牛肉干	卤味	0
海味	卤味	0
鸭肉	卤味	0
炒货	卤味	0
因赋	双萃赋	0
卡夹	名片	0
育发	固发	0
Ryoe	固发	0
茶籽	固发	0
装饰画	壁画	0
底妆	妆容	1
眼妆	妆容	1
妆效	妆容	1
莱特	威哇	0
书桌	床头灯	0
躺椅	摇椅	1
明火	无油烟	0
煎锅	无油烟	0
无烟	无油烟	1
麦饭石	无油烟	0
汤锅	无油烟	0
燃气	无油烟	0
炒菜锅	无油烟	0
苏泊尔	无油烟	0
电磁炉	无油烟	0
平底锅	无油烟	0
铸铁	无油烟	0
炒菜	无油烟	0
锅具	无油烟	0
不粘锅	无油烟	0
炒锅	无油烟	0
米粉	有益于	0
芡实	桑葚	0
欧货	欧货潮	1
BOBOWALTZ	欧货潮	0
含水量	水润度	0
调味瓶	油壶	0
油瓶	油壶	1
厨房用品	油壶	0
ReEn	润膏	0
睿嫣	润膏	0
Ryoe	润膏	0
冬虫夏草	玉竹	0
油光	瑕疵	0
隐匿	瑕疵	0
天然气	电热水器	0
F60	电热水器	0
HEY	电热水器	0
男人	男性	1
限位	百特	0
雷瓦	百特	0
理发器	百特	0
奔腾	百特	0
PAITER	百特	0
剪发	百特	0
POVOS	百特	0
电推子	百特	0
飞科	百特	0
塑身	美体	0
甜橙	葡萄柚	0
佛手柑	葡萄柚	0
特产	蜜饯	0
休闲零食	蜜饯	0
果干	蜜饯	0
焕白	透白	1
亮彩	透白	0
透润	透白	1
嫩白	透白	1
润透	透白	0
焕现	透白	0
焕亮	透白	0
焕彩	透白	0
vl	露华浓	0
伊索	香芹	0
储奶袋	AVENT	0
新安怡	AVENT	0
花印	HANAJIRUSHI	0
竖屏	OLED	0
ps	Phili	0
博朗	Phili	0
XL50	S58	0
XL30	S58	0
环贴	S58	0
M80	S58	0
L38	S58	0
NB62	S58	0
M46	S58	0
XL52	S58	0
L56	S58	0
vs	Sw	0
HYLS	XXIAN	0
YYM	XXIAN	0
曼琳思菲	XXIAN	0
伊香恋	XXIAN	0
狼逖猫	cat	0
Buf	tyBuf	0
fet	tyBuf	0
巴塞罗那	东北部	0
水乳	中样	0
旅行套装	中样	0
蒂托	人造纤维	0
TETORON	人造纤维	0
RAYON	人造纤维	0
阿尔卑斯	冰川	0
洁面	净肤	0
洁肤	净肤	1
花印	净肤	0
控油	净肤	0
芯丝	勾丝黑	0
款防	勾丝黑	0
婷美	康美婷	0
水杨酸	烟酰胺	0
酵母	烟酰胺	0
传明酸	烟酰胺	0
寡肽	烟酰胺	0
神经酰胺	烟酰胺	1
原液	烟酰胺	0
烤盘	烤机	0
电饼铛	烤机	0
烙饼	烤机	0
无痕无磁	艾莲佩琦	0
无痕小	艾莲佩琦	0
曼苛纱因	茵菲莎	0
分哈衣	蓝三色	0
脚鞋	装鞋	0
茶树	迷迭香	0
呢帽	针织帽	0
卡蒙	针织帽	0
毛线帽	针织帽	1
护耳	针织帽	0
贝雷帽	针织帽	0
帽女	针织帽	0
kenmont	针织帽	0
LEBATON	黎泊敦	0
HP8230	BHC208	0
VIVO	HTC	0
M80	M46	0
L38	M46	0
NB62	M46	0
S58	M46	0
XL50	M46	0
XL30	M46	0
L56	M46	0
tum	Mentho	0
曼秀雷敦	Mentho	0
发展	大脑	0
男子	女子	1
牛轧糖	巴旦木	0
散装	巴旦木	0
憨豆熊	巴旦木	0
奶油味	巴旦木	0
松子	巴旦木	0
开心果	巴旦木	0
酸角糕	巴旦木	0
木仁	巴旦木	0
泡椒	巴旦木	0
香酥	巴旦木	0
巴旦	巴旦木	0
碧根果	巴旦木	0
腰果	巴旦木	0
枣泥	巴旦木	0
配方	成分	0
因子	成分	0
伞布	晴雨	0
太阳伞	晴雨	0
彩胶	晴雨	0
黑胶	晴雨	0
五折	晴雨	0
晴雨伞	晴雨	1
JUSTMODE	晴雨	0
太子	横梁	0
棉鞋	皮靴	0
马丁	皮靴	0
棉靴	皮靴	0
跟后	跟侧	0
透亮	通透	1
银珠	银配	0
银福锁	银配	0
绒情	雾感	0
领冰丝	领拼色	0
辅食料理器	食锅	0
西芹	食锅	0
臼齿	齿缝	0
ky	Veet	0
Profi	nic	0
直喷	zp	0
大战	僵尸	0
炸鸡	农心	0
nongshim	农心	0
冷面	农心	0
炸酱面	农心	0
商务休闲	商务	1
防粘	图层	0
缔诗	尚蔓蒂	0
抓痕	尚蔓蒂	0
凝时焕	新七白美白	0
新恒美	新七白美白	0
收胃	束腰带	0
顺产	束腰带	0
水漾清	水衡	0
清盈水	水衡	0
知识库	点读	0
运算	点读	0
qu	点读	0
平安扣	碧玉	0
和田	碧玉	0
泰银	福锁	0
银莲花	福锁	0
银福锁	福锁	0
瑜珈	迈乔	0
健身器材	迈乔	0
门口	进门	0
酸钠	透明质	0
DUER	钥匙包	0
防烫	隔热	0
香水品牌	雨果	0
Dave	Bel	0
AQUALABEL	ELIXIR	0
优悦	ELIXIR	0
丝尔	ELIXIR	0
悦薇珀	ELIXIR	0
JANE	JESSIE	0
WF	NM	0
SUN	SUN2018	0
MON	SUN2018	0
XXL34	XL50	0
L56	XL50	0
环贴	XL50	0
Ni	aya	0
妮泰雅	aya	0
亿珊	乐高家居	0
蛀牙	出血	0
背包	双肩包	1
书包	双肩包	1
双肩背包	双肩包	1
九福	台湾地区	0
松糕鞋	坡跟	0
尖头	坡跟	0
厚底	坡跟	0
松糕	坡跟	0
方头	坡跟	0
内增高	坡跟	0
平底	坡跟	0
妃萌丝	坡跟	0
汗巾	垫背	0
滑行	学步车	0
框型	幼圆	0
享有	很高	0
声誉	很高	0
拍补	拍杆	0
蛤蟆	框型	0
幼圆	框型	0
板材	框型	0
镜腿	框型	0
卡粉	浮粉	1
滋盈肌本	滋阴	0
腿长	瘦显	0
蓝天白云	白日梦	0
来电	监测	0
心率	监测	0
氧吧	空气净化器	0
空气净化	空气净化器	1
除甲醛	空气净化器	0
后津	红华	0
凝香平	红华	0
率享	红华	0
清源	红华	0
松子	肉干	0
麻薯	肉干	0
辣条	肉干	0
薄脆	肉干	0
天椒	肉干	0
薄壳	肉干	0
肉类零食	肉干	0
花生豆	肉干	0
靖江	肉干	0
肉脯	肉干	0
五香	肉干	0
牛肉干	肉干	0
直充	话费	0
三网	话费	0
贴暖	身贴	0
宝贴	身贴	0
宫贴	身贴	0
摇摇马	躺椅	0
摇椅	躺椅	0
摇马	躺椅	0
花被	鸭绒被	0
羽绒被	鸭绒被	0
摩米士	MOMAX	0
ell	ayb	0
幻响	mu	0
全银	全护型	0
印花	刺绣	0
绣花	刺绣	1
扣式	前开	0
孕妇内衣	前开	0
从南孚	南孚电池	0
保护环境	南孚电池	0
熔炼	可塑	0
脉轮	善缘	0
保护环境	回收	0
真彩	外圆	0
内六角	外圆	0
太子	外圆	0
金框	外圆	0
Broke	封为	0
收入	快快	0
美满	恋情	0
靠枕	抱枕	1
靠垫	抱枕	0
描绘	描画	1
眉妆	描画	0
一笔	描画	0
眉形	描画	0
免提通话	播报	0
扬声器	播报	0
NFC	播报	0
缝制	无骨	0
记忆枕	枕芯	0
儿童枕	枕芯	0
枕套	枕芯	0
日程	活页	0
千层	煎饼	0
呼啦圈	米客	0
MIKE	米客	0
拉力器	米客	0
仰卧起坐	米客	0
素描	练字	0
钢笔	练字	0
圆珠笔	练字	0
颈椎	肩颈	1
酸痛	肩颈	0
无光泽	脱屑	0
皲裂	脱屑	0
豆皮	花生豆	0
豆干	花生豆	0
椰片	花生豆	0
上煌	花生豆	0
牛轧奶	花生豆	0
紫菜	花生豆	0
大哥	花生豆	0
肉干	花生豆	0
海味	花生豆	0
木仁	花生豆	0
花生米	花生豆	0
小老板	花生豆	0
鸭肉	花生豆	0
表针	表表	0
奉行	诸恶莫作	0
水瓶	运动水壶	0
水杯子	运动水壶	0
世人	迸发出	0
机箱	铝框	0
瑞曼	铝框	0
密码锁	铝框	0
硬箱	铝框	0
包角	铝框	0
山本汉方	青汁	0
大麦	青汁	0
埃尔夫	黄糖	0
唇部去角质	黄糖	0
SH	HA	0
XXL34	L32	0
XXL20	L32	0
L56	L32	0
XL50	L32	0
XL28	L32	0
SKY	MLQS	0
伴影	MLQS	0
善尔	MLQS	0
EBEINA	MLQS	0
XL42	XL52	0
NB62	XL52	0
S58	XL52	0
M46	XL52	0
L24	XL52	0
L68	XL52	0
XL21	XL52	0
XL30	XL52	0
M30	XL52	0
S92	XL52	0
密封	保鲜	0
储存	保鲜	0
戴拉	卡洛美	0
金魅	卡洛美	0
商务	商务休闲	1
如斯	始于足下	0
孕吐	孕纹	0
肚纹	孕纹	0
常温	安慕希	0
菌种	安慕希	0
伊利	安慕希	0
谢绝	安慕希	0
番薯	提子	0
若羌	提子	0
脆片	提子	0
党参	枇杷	0
暗哑	泛红	0
粗大	泛红	0
高潮	激情	0
快感	激情	0
黏腻	粘腻	1
油腻	粘腻	1
羽绒背心	羽绒马甲	0
耳坠	耳饰	0
耳线	耳饰	0
耳环	耳饰	0
耳钉	耳饰	0
毛领	貉子	0
炖锅	铸铁	0
炒锅	铸铁	0
复底	铸铁	0
苏泊尔	铸铁	0
珐琅	铸铁	0
蒸锅	铸铁	0
爱仕达	铸铁	0
锅具	铸铁	0
无油烟	铸铁	0
鞋女	鞋潮	0
NSW	AS	0
ESS	AS	0
AY	B4	0
BANANA	BABY2017	0
BABY	BABY2017	1
贝比	FARLIN	0
防呛	FARLIN	0
华林	FARLIN	0
IH	NP	0
声誉	NUK	0
以其	NUK	0
箭牌	Philip	0
PS4	ZCT2NA	0
CUH	ZCT2NA	0
谅解	bobo	0
alt	bobo	0
输出	mAh	0
移动电源	mAh	0
锂电池	mAh	0
毫安	mAh	1
硅胶隐形文胸	乳贴	0
隐形文胸	乳贴	0
津率	享红	0
华凝香	享红	0
焕亮	亮肤	1
水活	亮肤	0
美肤	亮肤	1
亮白	亮肤	1
净白	亮肤	1
焕白	亮肤	0
美白	亮肤	0
硫化	伐木	0
着凉	受凉	1
小肚子	受凉	0
EBiSU	惠百施	0
摇马	摇摇马	0
游乐场	摇摇马	0
躺椅	摇摇马	0
敢于	无畏	0
香邂格蕾	无花果	0
黑茶	焕能	0
痛快	言喻	0
挑逗	诱惑力	0
ME	ABOUT	0
维他命	B5	0
BABY	BABY2018	0
BANANA	BABY2018	0
XL38	NB90	0
L44	NB90	0
XXL28	NB90	0
M64	NB90	0
S84	NB90	0
L54	NB90	0
ADEXE	RGB	0
W6101	W585	0
YYX	YYX2018	1
VV2018	YYX2018	0
Buf	fet	0
tyBuf	fet	0
希思黎	sisley	0
六十年	东南亚	0
海狮	乌龟	0
西兰花	优加	0
上托	侧收	0
大框	全框	0
JIGOTT	全框	0
圆框	全框	0
平光眼镜	全框	0
近视眼镜	全框	0
音米	全框	0
双梁	全框	0
眼镜架	全框	0
软顶	前进	0
盘发	发夹	0
发卡	发夹	1
头饰	发夹	0
发圈	发夹	1
发饰	发夹	1
发箍	发夹	1
马尾	发夹	0
嘉年华	嘀嗒	0
雾化器	增湿	0
交领	对襟	0
齐腰	对襟	0
齐胸	对襟	0
毛衣外套	开衫针织衫	0
纯色针织衫	开衫针织衫	0
开衫毛衣	开衫针织衫	0
宽松针织衫	开衫针织衫	0
马海毛	开衫针织衫	0
麟儿	忿怒	0
水滢	悦晰	0
耳机线	求生	0
绝地	求生	0
发夹	盘发	0
发卡	盘发	0
头绳	盘发	0
马尾	盘发	0
长款	短款	1
含羞草	罗勒	0
佛手柑	罗勒	0
黑莓	罗勒	0
月桂	罗勒	0
香根	罗勒	0
鼠尾草	罗勒	0
辛香	罗勒	0
小苍兰	罗勒	0
容颜	美肌	0
弹润	美肌	0
脆骨	肉类零食	0
素食	肉类零食	0
膨化食品	肉类零食	0
提子	肉类零食	0
巴旦	肉类零食	0
五香	肉类零食	0
脆片	肉类零食	0
薄脆	肉类零食	0
鲜虾	肉类零食	0
番薯	肉类零食	0
杨梅	肉类零食	0
泡椒	肉类零食	0
果脯	肉类零食	0
南瓜籽	肉类零食	0
肉脯	肉类零食	0
肉干	肉类零食	0
木仁	肉类零食	0
辣条	肉类零食	0
牛肉干	肉类零食	0
熟食	肉类零食	0
豆干	肉类零食	0
南瓜子	肉类零食	0
肉类	肉类零食	0
四月茶侬	花草茶	0
花果茶	花草茶	1
花茶	花草茶	1
洛神	花草茶	0
山野农夫	花草茶	0
陌上	花草茶	0
广西	花草茶	0
菊花茶	花草茶	1
床铺	除螨仪	0
务必	鞋类	0
脚长	鞋类	0
各有不同	鞋类	0
对照表	鞋类	0
参照	鞋类	0
YSH	ZDH	0
发箍	发带	1
小面包	呖德	0
影院	家庭影院	0
投影机	家庭影院	0
仪蒸	小气泡	0
淋漓尽致	展示	0
BSMA	必胜马	0
手串	手链	1
手镯	手链	1
官方	授权	0
分体泳衣	泳装	0
泳衣	泳装	1
比基尼	泳装	0
保守	泳装	0
宝格丽	浪凡	0
BVLGARI	浪凡	0
GUCCI	浪凡	0
女士香水	浪凡	0
博柏利	浪凡	0
光韵	浪凡	0
LANVIN	浪凡	0
大卫杜夫	浪凡	0
爱语	浪凡	0
古驰	浪凡	0
菲拉格慕	浪凡	0
天丝膜	炭膜	0
破洞	牛仔	0
新透	白美	0
焕颜新	白美	0
密钥	白美	0
祛斑	白美	0
肌亮	白美	0
毛毯	盖毯	1
空调被	盖毯	0
毯子	盖毯	1
包巾	盖毯	0
零钱	硬币	0
毫安	移动电源	0
mAh	移动电源	0
NW	索尼	0
SONY	索尼	0
eese	纳宝帝	0
美肤	美白	1
焕白	美白	1
亮肤	美白	0
亮白	美白	1
净白	美白	1
莫妮卡	美约	0
阳仔	美约	0
瑞拉	美约	0
幸会	肃静	0
善恶	肃静	0
回避	肃静	0
决明子	荞麦	0
银鱼	银珠	0
福锁	银珠	0
银激萌	银珠	0
硬币	零钱	0
种类	齐全	0
BABY2018	BANANA	0
BABY2017	BANANA	0
bb	Bro	0
Bo	Bro	0
wn	Bro	0
Max	Bro	0
芭比波朗	Bro	0
W6102	W587	0
oba	gl	0
半袖	t恤	0
T恤	t恤	1
体恤	t恤	1
第五代	伞女	0
伞防	伞女	0
MISSRAIN	伞女	0
情感	内心	0
bey	利比	0
啤酒杯	利比	0
折叠	可折叠	1
多排	四排	1
三排	四排	0
大檐帽	大沿帽	1
空顶	大沿帽	0
太阳帽	大沿帽	1
n2017	大沿帽	0
大檐	大沿帽	0
kenmont	大沿帽	0
科学态度	实证	0
着称	实证	0
黑耀石	年年有余	0
旅游鞋	慢跑鞋	0
科技	技术	1
无畏	敢于	0
丝蕴	沙宣	0
syoss	沙宣	0
VS	沙宣	0
水肿	法令	0
嘴角	法令	0
情唇	漆光迷	0
漆光唇	漆光迷	0
装版	澳洲爱他美	0
pt	澳洲爱他美	0
熟制	留存	0
受凉	着凉	1
进风	着凉	0
小肚子	着凉	0
一叶子	私信	0
音箱	立体声	0
收音	立体声	0
入耳式	立体声	0
JBL	立体声	0
低音	立体声	0
耳塞式	立体声	0
重低音	立体声	0
降噪	立体声	0
老矿料	聚宝盆	0
绿幽灵	聚宝盆	0
花季少女	聚宝盆	0
可脱	胆式	0
自拍器	自拍	0
桐乡	菊苣	0
杭白菊	菊苣	0
dou	阿吉豆	0
aji	阿吉豆	0
御藏	集效	0
牛肉面	鸡肉	0
优加	鸡肉	0
鱼肉	鸡肉	0
三文鱼	鸡肉	0
牛肉	鸡肉	0
猪肝	鸡肉	0
伊威	鸡肉	0
西兰花	鸡肉	0
菠菜	鸡肉	0
蛋黄	鸡肉	0
香菇	鸡肉	0
英氏	鸡肉	0
鳕鱼	鸡肉	0
CLOUDFOAM	LITE	0
RACER	LITE	0
鼻镜	Ms	0
银框	Ms	0
金框	Ms	0
黑框	Ms	0
MID	ORACLE	0
VI	ORACLE	0
狩猎者	Saf	0
资生堂	Shiseido	0
Bi	ode	0
诺亚	乐卡	0
ecolifelatex	伊可莱	0
和服	休闲家居服	0
枇杷	党参	0
椴树	党参	0
蜂业	党参	0
采蜜	党参	0
波美	党参	0
润肺	党参	0
源蜜	党参	0
枣花	党参	0
五味子	党参	0
单花	党参	0
貔貅	冰种	0
路路通	冰种	0
翡翠	冰种	0
和田玉	冰种	0
黑曜石	冰种	0
平安扣	冰种	0
平安	冰种	0
福禄	冰种	0
玉髓	冰种	0
连帽	圆领	0
僵尸	大战	0
杨梅	奶油味	0
松子	奶油味	0
美味可口	奶香	0
杂粮	密封罐	0
保鲜盒	密封罐	0
备有	弹盖杯	0
售后	无忧	0
保温瓶	暖壶	0
BEPERFECT	洁面仪	0
超声波	洁面仪	0
肌源	活颜	0
润滑液	润滑剂	1
热感	润滑剂	0
肉干	牛肉干	0
泡椒	牛肉干	0
卤味	牛肉干	0
五香	牛肉干	0
蜀道香	牛肉干	0
上煌	牛肉干	0
松子	牛肉干	0
天椒	牛肉干	0
薄壳	牛肉干	0
脆骨	牛肉干	0
女子	男子	1
言喻	痛快	0
保时捷	直喷	0
zp	直喷	0
直冲	直喷	0
ART	纤花	0
自营	纤花	0
早餐	美食	0
导致	老化	0
衰老	老化	1
粗糙	老化	1
孕纹	肚纹	0
草本	芦荟	0
薄护适动学	走裤	0
奢享	身体护理	0
CROCO	辣椒红	0
安悦溪	阚清子	0
吴昕	阚清子	0
唐嫣	阚清子	0
修颜	隔离霜	0
妆前乳	隔离霜	0
隔离乳	隔离霜	1
浪凡	BVLGARI	0
古驰	BVLGARI	0
寄情	BVLGARI	0
宝格丽	BVLGARI	0
碧蓝	BVLGARI	0
男士香水	BVLGARI	0
LANVIN	BVLGARI	0
大卫杜夫	BVLGARI	0
女士香水	BVLGARI	0
versace	BVLGARI	0
菲拉格慕	BVLGARI	0
李士	DOCTOR	0
LI	DOCTOR	0
熊野油脂	KUMANO	0
M80	L38	0
L46	L38	0
XL30	L38	0
NB62	L38	0
XL40	L38	0
M46	L38	0
缓震	中底	0
体脂	互联	0
血压计	互联	0
修颜	修颜霜	1
隔离乳	修颜霜	0
显示屏	分辨率	0
讲故事	唐诗	0
电动玩具	唐诗	0
舒芯	四孔	0
抵抗	抵御	1
对抗	抵御	0
外界	抵御	0
侵害	抵御	0
TOUTOU	柒格格	0
罗兰院长	柒格格	0
杭白菊	桐乡	0
粉刺	死皮	0
软化	死皮	0
角质	死皮	0
烤机	电饼铛	0
烙饼	电饼铛	0
皮夹	皮夹子	1
九分牛仔裤	直筒牛仔裤	0
迎风	舞者	0
爱诗尔	衣岚香	0
YJM	衣岚香	0
SKY	衣岚香	0
KCSJ	衣岚香	0
MLQS	衣岚香	0
金巧依	衣岚香	0
宠客	衣岚香	0
A2	酪蛋白	0
A03	AY	0
致癌物质	DBP	0
甲苯	DBP	0
丙酮	DBP	0
QL	QL2018	1
S5079	S5095	0
S5082	S5095	0
肉毒	SHO	0
高丽雅娜	SHO	0
针剂	SHO	0
g2017	g2016	0
g2018	g2016	0
e2016	g2016	0
e2017	g2016	0
唇棒	亲蜜润	0
小蜜坊	亲蜜润	0
无暇	光感	0
无瑕	光感	0
软壳衣	冲锋裤	0
鸭掌	华夫饼	0
角糕	华夫饼	0
月经期	卫生裤	0
爱满里	咸素	0
依娜实	咸素	0
吻你一生	咸素	0
露雪	咸素	0
美实	咸素	0
BON	咸素	0
依娜	咸素	0
极差	咸素	0
福鞋	女乐	0
妙奈尔	妙贝乐	0
塑身衣	妙贝乐	0
TSA	密码锁	0
瑞曼	密码锁	0
铝框	密码锁	0
海关	密码锁	0
微距	广角	0
唇瓣	彷彿	0
艾滋病	性病	0
指甲钳	指甲剪	1
指甲刀	指甲剪	1
调音	插卡	0
收音机	插卡	0
低音炮	插卡	0
蓝牙音箱	插卡	0
接听电话	插卡	0
悦薇珀	新透	0
白美	新透	0
盼丽	新透	0
kayi	桑席猫	0
瑞思	桑席猫	0
全棉	棉质	1
纯棉	棉质	1
垫背	汗巾	0
橄榄油	燕麦	0
九美	爱子	0
充气泵	电泵	0
详情	自行	0
尺码	自行	0
火力	菜单	0
网纱	蕾丝	0
放松	身心	0
猫哆哩	酸角糕	0
银圆	银鱼	0
如愿	银鱼	0
八箭	银鱼	0
银镶彩	银鱼	0
定时	预约	0
微电脑	预约	0
干纹	黯沉	0
晦暗	黯沉	0
粗糙	黯沉	0
暗淡	黯沉	0
暗沉	黯沉	1
倦容	黯沉	0
不均	黯沉	0
粗大	黯沉	0
暗哑	黯沉	0
疲倦	黯沉	0
色斑	黯沉	0
L22	L104	0
索尼	NW	0
立体声	NW	0
收音	NW	0
SONY	NW	0
JBL	NW	0
无损	NW	0
FM	NW	0
g2018	g2017	0
g2016	g2017	0
Fi	ice	0
Pr	ice	0
贝拉米	lamy	0
S925	s925	1
施巴	sebamed	0
在职	上均	0
场上	上均	0
ZOJIRUSHI	保温壶	0
烧杯	保温壶	0
焖烧罐	保温壶	0
保暖内衣	内衣套装	0
调理	净化	0
控油	净化	0
止血	创可贴	0
刷毛	刷头	1
口红	唇膏	1
热水器	天然气	0
矿泉水	孚日山	0
稀饭	寿司	0
糯米	寿司	0
WORK	序作	0
湿纸巾	手口	0
棉柔巾	手口	0
冰面	打火机	0
镀铬	打火机	0
古银	打火机	0
火机	打火机	1
唐草	打火机	0
黑冰	打火机	0
黑裂漆	打火机	0
ZIPPO	打火机	0
Zip	打火机	0
插排	插座	0
插头	插座	0
罗技	有线	0
台式机	有线	0
链女	款项	0
交领	汉服	0
光蕴	环采	0
肌因	环采	0
钻白	环采	0
IH	电饭煲	0
电饭锅	电饭煲	1
军靴	皮靴子	0
半身裙	短裙	1
半身	短裙	0
OLED	竖屏	0
横屏	竖屏	0
ea	芭乐雅	0
佛珠	菩提子	0
金刚	菩提子	0
藏式	菩提子	0
三圈	菩提子	0
框潮	长脸	0
镜潮	长脸	0
瑕疵	隐匿	0
金致臻	颜松露	0
颜奢	颜松露	0
养紧妍	颜松露	0
爱语	香水套装	0
光韵	香水套装	0
菜刀	黑刃	0
LIZARD	BLUE	0
BHC018	HP8280	0
SUN2018	SUN	0
MON	SUN	0
ADICTK	TSG2v	0
WR	TSG2v	0
ADITSG1	TSG2v	0
ADITSG2	TSG2v	0
ry	ac	0
g2017	g2018	0
g2016	g2018	0
中国香港	max	0
Re	max	0
姜丝	从仁堂	0
枸杞子	从仁堂	0
安岳	从仁堂	0
洛神	从仁堂	0
大粒	从仁堂	0
西餐	刀叉	0
餐具套装	刀叉	0
体恤	半袖	0
t恤	半袖	0
KLEIN	卡莱	0
优淡	卡莱	0
卡文克莱	卡莱	0
CALVIN	卡莱	0
牙具	卫浴	0
竹韵	喷式	0
孕期	孕妈	0
晴雨	彩胶	0
白胶	彩胶	0
JUST	彩胶	0
伞防	彩胶	0
直杆	彩胶	0
JUSTMODE	彩胶	0
可折叠	折叠	1
可配	护目	0
平光眼镜	护目	0
芳香剂	无火	0
藤条	无火	0
水弹	晶致	0
幼白	晶致	0
新恒美	晶致	0
